,Content ID,User ID,Type,Category,reaction,date,sentiment,score,Type,Sentiment,Score,,Column1,Column2
162,811834bf-44bf-47f3-ae30-e305591177d6,69fcad9e-45a9-4189-b7e1-96b26c57c542,GIF,animals,cherish,26-11-2021,positive,70,,,,,,
163,c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,3954373b-2411-4d3a-98ba-03bafc1a1a6d,audio,culture,like,27-11-2021,positive,50,,,,,,
164,8f3cce80-d539-4f83-84f6-901e524c088e,4291e9a9-b4a8-42e1-b032-520b16f93888,video,travel,love,28-11-2021,positive,65,,,,,,
165,27fffa3e-000d-4f29-9358-5b0d2280d18c,9664d628-9163-4aae-94e0-311f3bdb2f11,video,dogs,want,29-11-2021,positive,70,,,,,,
166,3c092e34-bac9-4e63-a7fa-0608fb73914f,054b5d2a-7ee3-49c8-912a-1cf58389ae60,video,soccer,indifferent,30-11-2021,neutral,20,,,,,,
167,413101f7-ea05-4df6-97cf-9891245c5ed7,0828c4e1-63ec-4121-aa07-eefd37954bb9,photo,science,dislike,01-12-2021,negative,10,,,,,,
168,6be333ca-7797-41a5-9a2d-e198037d30ed,1e571af5-1796-424c-b744-a925897d44a3,audio,food,want,02-12-2021,positive,70,,,,,,
169,c136ae25-d882-4e2c-b515-5727ad2626a5,b841358a-d8ff-412e-b940-3a95fd31291b,photo,soccer,like,03-12-2021,positive,50,,,,,,
170,bd810ca4-54cf-420e-afec-0214b870672e,c1e01541-7508-4712-a22c-0370f232a41e,photo,technology,indifferent,04-12-2021,neutral,20,,,,,,
171,ba9ce407-672c-4ceb-9c1f-59590fd187d0,3eb6dad3-c017-4e77-8920-fbdea84b0acc,audio,fitness,heart,05-12-2021,positive,60,,,,,,
172,fa781e01-b928-401f-86f4-d42b0a3b55ab,3956593b-7739-426a-b7a5-e841c95a5df9,photo,studying,scared,06-12-2021,negative,15,,,,,,
173,43e53b12-71cb-4aad-9cb7-8c3572053230,3e65775b-36e4-495d-9c45-28127fb3da5f,audio,fitness,adore,07-12-2021,positive,72,,,,,,
174,a58c963f-1bec-4eee-b66f-60062a9dd96e,da97952a-2eba-46c4-a19e-3df3c40a1524,video,dogs,like,08-12-2021,positive,50,,,,,,
175,2c0e1f1e-1af8-45b6-b8f2-9714358dd2ad,31ff6616-c1dc-4b9a-8091-0b4d0cac25b1,audio,Travel,intrigued,09-12-2021,positive,45,,,,,,
176,748ab616-8066-4c61-b6af-d7442545d12a,a8d09ab9-44c6-493c-afdf-93888822a4b0,audio,veganism,cherish,10-12-2021,positive,70,,,,,,
177,e0fe9c2b-0e5f-46b3-bb4a-f68bf569e867,542041fb-f361-4353-b0f0-442c1585317a,video,science,peeking,11-12-2021,neutral,35,,,,,,
178,734c0b94-6729-44ef-af97-90a3a51a466c,3455a646-398f-4b16-b19a-1371cdb2e048,video,travel,worried,12-12-2021,negative,12,,,,,,
179,43da458b-66fe-4723-996c-57dcfad67edf,b0d6f088-ee97-4087-aeb1-4957f24a5f4d,GIF,food,intrigued,13-12-2021,positive,45,,,,,,
180,3d02ae44-c8f2-4d2d-a64c-9355a4f46430,18421d97-6f86-4d21-a7b1-dcc57dd8be76,GIF,fitness,super love,14-12-2021,positive,75,,,,,,
181,7dc268e5-b50d-4280-82aa-e08af75a8a0a,6178d76a-af2e-4453-93ee-02ca23ed3fdc,photo,science,cherish,15-12-2021,positive,70,,,,,,
182,d0e55134-c60e-4a05-999c-d7697b4901f0,cf34e8ee-f508-47bc-baa1-bcc576e1084d,GIF,cooking,heart,16-12-2021,positive,60,,,,,,
183,ebdf5d36-9ecc-44d7-b641-d33805709452,948f7e9d-49bb-4770-bc9d-cb3fb65cca15,audio,cooking,scared,17-12-2021,negative,15,,,,,,
184,1429467d-e8a2-4292-bd46-921e8bd87b30,c924f935-cff8-45c0-b4b7-5ed2c6cdaac8,video,public speaking,scared,18-12-2021,negative,15,,,,,,
185,f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,8f41c07f-db4f-44f3-ae81-1f99cee047eb,audio,studying,hate,19-12-2021,negative,5,,,,,,
186,7d459555-a816-4d20-893c-a002e0a74ce3,4edc3d1a-a7d9-4db6-89c3-f784d9954172,audio,healthy eating,disgust,20-12-2021,negative,0,,,,,,
187,e6b61eab-6879-4618-b189-476f27f02fdd,26c6734f-42b6-48f8-a08e-e1c3a79019d0,audio,science,disgust,21-12-2021,negative,0,,,,,,
188,d16d21cd-30c7-4b1e-b50c-aff5808fe816,5ffd8b51-164e-47e2-885e-8b8c46eb63ed,photo,fitness,adore,22-12-2021,positive,72,,,,,,
189,27ec2b21-a749-4181-b182-150a174fc277,bec3a622-1373-49c2-9d57-e0281c34f5cf,GIF,animals,dislike,23-12-2021,negative,10,,,,,,
190,8bcb980c-6f36-484d-974f-30b3e8fcc251,0f1f6aef-b094-4b4d-b6b6-412ebc42c12b,photo,travel,like,24-12-2021,positive,50,,,,,,
191,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,f9ecf6a2-8402-43b3-bf22-8cd54394ea02,video,food,heart,25-12-2021,positive,60,,,,,,
192,1f466010-5c87-4b81-be83-5856481231fb,324e384a-9963-4d17-94aa-21859ea85062,GIF,soccer,intrigued,26-12-2021,positive,45,,,,,,
193,496645a7-64f7-4c56-94f5-a71671cb262e,9a5c1dcc-d26b-4303-b487-3075e7d34e02,GIF,dogs,adore,27-12-2021,positive,72,,,,,,
194,d6d4ec49-4210-44de-9f90-c93dfbeed084,23483ddd-e43e-4c5f-a1b7-5392410aa8d1,video,tennis,worried,28-12-2021,negative,12,,,,,,
195,229d5bad-c1e4-439c-8978-0efdcdfea4d1,47def058-01cc-478f-9830-eaddcccac633,audio,food,like,29-12-2021,positive,50,,,,,,
196,80d4bec9-6441-41a2-be74-0eec3e5317ef,41cd692a-be3c-4acd-a2c8-184586bdc180,video,tennis,indifferent,30-12-2021,neutral,20,,,,,,
197,457d54ed-e0bf-4574-80e3-561c1bbc4d3e,caa8605b-5cd3-49d0-a680-2a6e9f3bf0a5,GIF,science,scared,31-12-2021,negative,15,,,,,,
198,57a8bb62-a264-42d4-a1b0-6e4c0f859a5e,1add9169-fda0-4da2-82a0-4de3bf7ed8ca,audio,cooking,adore,01-01-2022,positive,72,,,,,,
199,ff883828-a610-492d-8635-8a777eaad25f,ded166ee-173b-4a56-bc6d-464c35709670,photo,education,hate,02-01-2022,negative,5,,,,,,
200,48a824bf-e495-4333-8acf-c800947ec2cd,69fcad9e-45a9-4189-b7e1-96b26c57c542,audio,soccer,scared,03-01-2022,negative,15,,,,,,
201,2019333d-2b9c-4a22-904c-d1f1aa9c68bb,98411adf-cfc0-400d-aac8-e215571ef3f2,GIF,food,want,04-01-2022,positive,70,,,,,,
202,88d65e30-7ca0-4f32-a020-45c4cb3d9632,2dd186bb-7a28-4e80-99c7-f1936afc7b49,audio,travel,scared,05-01-2022,negative,15,,,,,,
203,05776481-7b58-46d8-abf6-bf4de7831287,57617bf3-b7d0-49cb-8d88-7d8346656397,audio,travel,super love,06-01-2022,positive,75,,,,,,
204,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,e74edcea-5db4-4412-a4ce-eb7c5adc314a,GIF,animals,heart,07-01-2022,positive,60,,,,,,
205,8b51c05c-a8a2-4a6c-b031-165fb7bac840,66663a0d-856f-487f-a2a2-258af21ab3e5,video,dogs,intrigued,08-01-2022,positive,45,,,,,,
206,58059956-4cde-4671-9baf-904851731540,1582dac6-ebec-43ed-a34a-1a202ca72627,audio,education,super love,09-01-2022,positive,75,,,,,,
207,a429d355-8983-40a4-aa2b-c3f47acd5499,e8c9386c-8fbc-40cc-9587-ccb912ec5c10,photo,veganism,worried,10-01-2022,negative,12,,,,,,
208,db3e5630-f959-4ce1-a12b-02efa655780e,e8849148-1482-4926-9f28-a537630b9ba2,video,animals,cherish,11-01-2022,positive,70,,,,,,
209,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,95023c1b-04b7-4efd-ab34-61a4a70bb9d8,GIF,veganism,indifferent,12-01-2022,neutral,20,,,,,,
210,429632b9-88c0-4163-a7ed-4272a04f7838,56b8948a-68bd-425f-b842-eabe6bcfacca,audio,Animals,adore,13-01-2022,positive,72,,,,,,
211,281054fd-2b89-4191-92ae-98e1bc0ed51b,92423e9a-4e8c-49bc-be75-c819912696ce,video,fitness,intrigued,14-01-2022,positive,45,,,,,,
212,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,163daa38-8b77-48c9-9af6-37a6c1447ac2,GIF,education,scared,15-01-2022,negative,15,,,,,,
213,8ef185a2-8910-41f5-a109-95c925ebffa0,f46eee2a-6024-4046-a6f4-5232366edb87,photo,public speaking,heart,16-01-2022,positive,60,,,,,,
214,839d117b-c764-4930-99f2-a6e4d1b47790,374634b7-aead-4f2f-9303-c15f456c4094,GIF,cooking,want,17-01-2022,positive,70,,,,,,
215,db672f6f-2f5b-47bd-aed6-bfc22188de4d,c834ba1d-8a10-4984-aaf2-7c2eab207076,audio,soccer,like,18-01-2022,positive,50,,,,,,
216,037189e3-18c0-4f6c-a8cc-d6b86d679891,bbef3be1-172e-44bb-be3b-013140707ecf,GIF,food,hate,19-01-2022,negative,5,,,,,,
217,709b527b-d26f-48f2-91f8-3cdd9702e564,b473e898-b7b0-4a57-959d-484bf4cc4483,video,tennis,love,20-01-2022,positive,65,,,,,,
218,909cbb46-9789-4e9d-9148-890e5c44a9e2,80c36ce2-2cef-4a47-a563-d2a60a2b1825,audio,animals,disgust,21-01-2022,negative,0,,,,,,
219,ceba816b-72ea-4682-8795-8569a46bb1d6,2941011b-f214-4430-8a14-e791ed0805bb,video,dogs,adore,22-01-2022,positive,72,,,,,,
220,1987b43d-bcb9-4ab0-8634-ef3623928e94,0828c4e1-63ec-4121-aa07-eefd37954bb9,photo,education,scared,23-01-2022,negative,15,,,,,,
221,1a69604e-95a0-4b91-8051-f3730b7e009b,bcdf88dc-2a52-4716-bc24-a1b46040c8ce,video,fitness,intrigued,24-01-2022,positive,45,,,,,,
222,3e64dfe3-e832-4352-a170-9806f64ac507,15cf4392-8541-422b-8957-a9c0380c11d9,audio,healthy eating,love,25-01-2022,positive,65,,,,,,
223,30c8a141-2c2e-4272-8854-ff5673509652,89572273-761e-46f3-8b99-1689d98aac90,audio,culture,cherish,26-01-2022,positive,70,,,,,,
224,92855e17-5173-4481-a3d2-b9374263f597,ec2729db-9794-466e-93ba-a19402e16bef,GIF,fitness,worried,27-01-2022,negative,12,,,,,,
225,ad08dde0-ec5d-41ef-baed-10c6d66028aa,84bd5adb-286c-429a-926d-4ea120270825,GIF,technology,indifferent,28-01-2022,neutral,20,,,,,,
226,d029d393-b80b-4a56-9450-7645ee42da07,3956593b-7739-426a-b7a5-e841c95a5df9,video,healthy eating,super love,29-01-2022,positive,75,,,,,,
227,4ce7258e-3777-42b4-af6a-dd8898c42cfd,f02267ef-8974-43f5-9a2f-03d2c8ec22ca,photo,travel,worried,30-01-2022,negative,12,,,,,,
228,75747dd7-8dad-4f2f-9209-62765223f3af,4bcb2c2e-36ed-4d5d-90a1-440993e9f6d2,photo,fitness,indifferent,31-01-2022,neutral,20,,,,,,
229,b47f0569-8d01-4ac4-a4ed-0fcc94cb96fc,1add9169-fda0-4da2-82a0-4de3bf7ed8ca,audio,studying,super love,01-02-2022,positive,75,,,,,,
230,b1c49557-0623-4fb2-8f22-1453286fedad,54a8e072-5369-4122-9189-43b55e1a4ba2,video,healthy eating,worried,02-02-2022,negative,12,,,,,,
231,96209724-37a8-475b-b80a-03e96a7c33b1,6ecb39b1-8f85-44f1-b2f3-0cffcba4d731,GIF,fitness,intrigued,03-02-2022,positive,45,,,,,,
232,bb9dcde7-55bb-4fb8-b349-caa58fb08823,683d880b-3ccf-4f4d-8182-96e7a7a884bd,GIF,healthy eating,peeking,04-02-2022,neutral,35,,,,,,
233,a0606e08-1798-44f5-a575-28e82f79dfe3,0c5b0547-820a-4beb-832e-3162f74ccfa7,video,veganism,scared,05-02-2022,negative,15,,,,,,
234,b7a5e38b-b990-4b8e-aaac-6cc9ee77f3d9,de050611-e926-43bb-b1ea-502d8bd25bfc,video,cooking,scared,06-02-2022,negative,15,,,,,,
235,3dc03a86-f481-42fa-bf43-a7bcf3b6572e,3af8d78b-55c4-4ac0-8161-7cc3f6ec11c9,audio,fitness,hate,07-02-2022,negative,5,,,,,,
236,baf5959e-204c-4acc-838c-87617e79f448,33a8d02a-e255-4ffe-9d90-2df8c2914077,GIF,fitness,heart,08-02-2022,positive,60,,,,,,
237,18a07663-ba3c-4ff9-94d3-bd533aa853c2,fd7396b2-a18b-449c-b326-e676aebd7776,audio,veganism,super love,09-02-2022,positive,75,,,,,,
238,dc78a872-9057-4a8e-9a25-a1c407c1b7c9,a6e32004-8866-40e5-aaeb-e159c13fd42a,audio,culture,worried,10-02-2022,negative,12,,,,,,
239,a3d563e1-c7a6-4367-9195-cddc36863735,6178d76a-af2e-4453-93ee-02ca23ed3fdc,audio,healthy eating,super love,11-02-2022,positive,75,,,,,,
240,350e0d40-e036-459c-9cbe-73e003c33cfa,346174b1-4661-4cdd-8c47-66dbd013cd56,photo,technology,hate,12-02-2022,negative,5,,,,,,
241,0e2169f4-b881-42d0-b99c-034b32f83504,f25dc445-de4a-47ee-92a4-0ff29c56656d,GIF,food,heart,13-02-2022,positive,60,,,,,,
242,60ca0278-5ed6-4669-939b-e6dc2021c07d,317c70d5-fe65-4663-afb1-150108e0e55c,GIF,technology,want,14-02-2022,positive,70,,,,,,
243,13a4d35c-761c-47a3-b25b-5cc5825d04f2,1879b698-1639-438e-a07e-ddd735f8d57c,photo,travel,intrigued,15-02-2022,positive,45,,,,,,
244,062cbf2f-fc22-4357-8890-63e7f13fcd37,f9ecf6a2-8402-43b3-bf22-8cd54394ea02,audio,education,peeking,16-02-2022,neutral,35,,,,,,
245,45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,1932a904-86ba-4438-bb52-b7e6516a4019,photo,Education,interested,17-02-2022,positive,30,,,,,,
246,a3e93c2d-7fb4-4881-994d-ee20ad564924,317c70d5-fe65-4663-afb1-150108e0e55c,video,public speaking,heart,18-02-2022,positive,60,,,,,,
247,5b379d75-649b-426f-b420-4e0b6e4a0e3d,953cb190-5704-4926-adc2-057c6f3e3cb4,video,soccer,peeking,19-02-2022,neutral,35,,,,,,
248,7fe36d94-8867-4719-9c62-60b077cf5973,5b62e10e-3c19-4d28-a57c-e9bdc3d6758d,photo,travel,intrigued,20-02-2022,positive,45,,,,,,
249,56df8914-9d42-434d-9612-6bb518dd641e,4ce3f877-96ea-4a37-8107-1176126d9d97,video,fitness,peeking,21-02-2022,neutral,35,,,,,,
250,78461336-26e2-4d0c-ab9a-fefbe419a8dd,3205ad12-726a-4b65-a15a-1a899a9d310b,video,dogs,cherish,22-02-2022,positive,70,,,,,,
251,25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,877ce8ba-564f-4b86-9cdc-94a93d9a7997,photo,veganism,super love,23-02-2022,positive,75,,,,,,
252,637f80dd-2d70-4658-ba5f-8d909b050781,f182f7d5-e202-4e89-832e-02205dd2ff02,video,studying,cherish,24-02-2022,positive,70,,,,,,
253,cb807d6e-079e-417e-adfc-759df6eddfa2,324e384a-9963-4d17-94aa-21859ea85062,GIF,veganism,dislike,25-02-2022,negative,10,,,,,,
254,227a8c57-e5a0-46a8-999d-fcdea42c0905,e69d9ade-20e5-4e31-bc70-5a46556c530f,photo,education,heart,26-02-2022,positive,60,,,,,,
255,94be0dfb-a23a-4426-9c3c-e4db1fd914b5,9d0a0b94-b081-40d7-bf56-6f8f4750dbaf,video,public speaking,hate,27-02-2022,negative,5,,,,,,
256,19179d57-4950-4a98-87fa-98f824551a6f,69527334-c362-47df-87fc-5e2b5e2605e5,photo,education,hate,28-02-2022,negative,5,,,,,,
257,3926740f-e4f7-4229-9aad-e435149d0d2f,ded166ee-173b-4a56-bc6d-464c35709670,photo,science,peeking,01-03-2022,neutral,35,,,,,,
258,590873fc-e921-4396-a173-a43451675afc,e09aa625-3db7-49bd-be09-9aaa0c86a8bf,GIF,studying,disgust,02-03-2022,negative,0,,,,,,
259,b4c71928-99f0-4f1e-bdff-3d99c16113ac,bf721d00-4fa1-44b1-834f-4730cd51aefa,video,travel,cherish,03-03-2022,positive,70,,,,,,
260,c7b02507-18a2-4169-91f1-4fc727c8bc03,89d6bd9d-ce6b-42e5-bb9b-ece3b338396d,GIF,dogs,dislike,04-03-2022,negative,10,,,,,,
261,70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,c64c5004-6ab5-4faa-9fcd-8039fe57799d,video,cooking,disgust,05-03-2022,negative,0,,,,,,
262,2677e7fa-4c0e-44c5-9d4c-66615a42e86f,5d04455b-a95e-40d8-bcd4-8c485777c47f,photo,dogs,want,06-03-2022,positive,70,,,,,,
263,4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,bf721d00-4fa1-44b1-834f-4730cd51aefa,photo,education,peeking,07-03-2022,neutral,35,,,,,,
264,990ad477-b9eb-4ea6-9ec8-3f941f53b758,122c3e03-0a96-4d62-9d17-27f8e2b6ba58,audio,animals,hate,08-03-2022,negative,5,,,,,,
265,2240bbde-db67-4d73-b885-f0117b4b2080,92c3576c-8634-42a8-8005-6e1ff8c207e8,video,food,disgust,09-03-2022,negative,0,,,,,,
266,8338222c-c31f-40f3-883c-44125f36bae8,e8493c32-7f6f-4e57-a691-cf0df6f015c9,video,education,love,10-03-2022,positive,65,,,,,,
267,59bb59ce-776b-4d28-85ee-c0d71c690b6a,de050611-e926-43bb-b1ea-502d8bd25bfc,audio,animals,worried,11-03-2022,negative,12,,,,,,
268,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,1d8dfb6a-330c-4eb9-a603-364f207c6e57,audio,fitness,worried,12-03-2022,negative,12,,,,,,
269,b814490f-ff17-4f98-8fb0-cade9c2d8e61,24789387-968b-425a-8836-14e243cda16c,GIF,culture,super love,13-03-2022,positive,75,,,,,,
270,72878c11-38cc-4442-bc81-7eeef47c531c,1ebc46fa-edd3-4dec-bb45-c124daf83512,GIF,animals,peeking,14-03-2022,neutral,35,,,,,,
271,b50871e0-183e-4a1d-884b-f20fb271041b,7be6e8bc-39b0-4035-ac93-1df8fd7e1928,photo,cooking,indifferent,15-03-2022,neutral,20,,,,,,
272,5163acf9-9bde-4f09-81e2-d8711e774360,caa8605b-5cd3-49d0-a680-2a6e9f3bf0a5,audio,healthy eating,worried,16-03-2022,negative,12,,,,,,
273,802a8533-3051-4e2c-ad30-7751ece5d514,600118fa-e6f4-4d74-aeb6-936abbbf38a1,audio,food,indifferent,17-03-2022,neutral,20,,,,,,
274,8f12f846-7528-4516-aa7c-f937d868c904,f4ed8f9c-5eac-4d77-a206-c60afda2921a,GIF,culture,super love,18-03-2022,positive,75,,,,,,
275,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,d9aab962-e964-4afd-83ee-abda0865da67,photo,studying,disgust,19-03-2022,negative,0,,,,,,
276,636e6499-b670-4cd4-a829-2c4c9e07db2a,4c731e48-0377-4d7d-b4c8-b2174b774ed8,photo,soccer,scared,20-03-2022,negative,15,,,,,,
277,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,b473e898-b7b0-4a57-959d-484bf4cc4483,audio,travel,scared,21-03-2022,negative,15,,,,,,
278,ac120787-f331-497f-8733-7cd63dfd36b6,eb74e88c-1bf5-402f-987e-90a5977ae1e3,GIF,culture,disgust,22-03-2022,negative,0,,,,,,
279,9ec9b340-df2d-472f-9a7f-80b4790788e6,af647535-dae8-4ca3-9203-bf4bfc607ffe,photo,travel,adore,23-03-2022,positive,72,,,,,,
280,5c38166c-8305-4227-ad54-bad36df2a57a,56e65b5b-e1b4-4f67-b596-e75bf103783b,video,Fitness,dislike,24-03-2022,negative,10,,,,,,
281,da8f7258-6757-4a7e-892e-a16b925ef83b,37867a23-d07b-4990-8fa8-d694cf7d3b1b,photo,cooking,disgust,25-03-2022,negative,0,,,,,,
282,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,683d880b-3ccf-4f4d-8182-96e7a7a884bd,audio,tennis,love,26-03-2022,positive,65,,,,,,
283,ecbba40a-93f2-470a-b565-938f61f527a7,6eb62858-f6f3-4846-8054-52df483979de,audio,public speaking,heart,27-03-2022,positive,60,,,,,,
284,05805658-8744-4cc4-825d-cbfed0ecea7c,d81dc9d9-a614-40f1-9dd4-7a4a05bac243,photo,technology,peeking,28-03-2022,neutral,35,,,,,,
285,962e5969-cd65-4670-a2ae-b0266908426b,13f0db8a-152a-496f-a6e8-1ed6a90b8788,GIF,studying,intrigued,29-03-2022,positive,45,,,,,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,db392b86-6ba5-4a9b-933a-a2553488bb62,GIF,fitness,intrigued,30-03-2022,positive,45,,,,,,
287,1601a6f1-4b94-44ed-b9a1-6f64a1a82e9a,eff1e86a-8ede-4a41-818b-9442e3181ee3,GIF,fitness,disgust,31-03-2022,negative,0,,,,,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,87026ce7-fd0b-4b57-9126-d4bae2c1ee0e,GIF,cooking,like,01-04-2022,positive,50,,,,,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,241d5c6e-06c7-491b-b23e-f8d6ddc0240a,photo,tennis,super love,02-04-2022,positive,75,,,,,,
290,a7a7c909-15cb-4719-835b-cc9f835feb50,48bed4d7-0329-472c-96d9-b23a103eb834,GIF,animals,dislike,03-04-2022,negative,10,,,,,,
291,77099957-1551-435e-b386-704d8b91a46e,15cf4392-8541-422b-8957-a9c0380c11d9,audio,cooking,heart,04-04-2022,positive,60,,,,,,
292,760e026f-8373-4aa4-acb5-03eb102fc733,f02267ef-8974-43f5-9a2f-03d2c8ec22ca,audio,food,heart,05-04-2022,positive,60,,,,,,
293,5c7fa152-9628-471d-b715-84e15c4b5d38,40e643fb-369c-4ecb-beb7-810114f331fa,audio,tennis,intrigued,06-04-2022,positive,45,,,,,,
294,25948d39-4549-4ead-be71-6a571bd56fe1,7a85fbc6-253f-4552-9f4a-c1a332e14fa5,audio,science,adore,07-04-2022,positive,72,,,,,,
295,d03efe68-5986-48c4-8767-93b8f5881004,ddd079a8-00dd-4aab-9551-11961171db16,GIF,animals,indifferent,08-04-2022,neutral,20,,,,,,
296,678dd299-afc6-4e35-890d-38a016cfdeff,ce7c338c-cad4-408f-895b-510ca73a388b,video,public speaking,super love,09-04-2022,positive,75,,,,,,
297,4bdd31e0-2f59-4262-bcbe-546678a3d203,d51a3403-8bab-4d88-af4f-a429c6d8c168,photo,healthy eating,disgust,10-04-2022,negative,0,,,,,,
298,11b96207-c1c5-4083-948d-2942684aae0d,3205ad12-726a-4b65-a15a-1a899a9d310b,photo,studying,peeking,11-04-2022,neutral,35,,,,,,
299,51a26a10-6973-4882-aa88-98b53978ce01,d55f3314-96cc-4a5d-b650-f43f094cd3c3,audio,veganism,super love,12-04-2022,positive,75,,,,,,
300,693b5f91-52b1-4464-916c-91adccbec996,3663e3e6-3d5c-4ed9-a6af-1e680ec5f34b,photo,culture,heart,13-04-2022,positive,60,,,,,,
301,4898f7e1-1431-4e9c-a444-dbea02d58f85,fdbaec82-bc98-47b8-8fe6-4aec7524e8e3,GIF,food,scared,14-04-2022,negative,15,,,,,,
302,8ea001b0-f13b-420f-b0f2-0cc35bdcd152,40f15350-9ac3-4b6c-83c3-51cc7945dd01,video,studying,scared,15-04-2022,negative,15,,,,,,
303,42afb980-6f27-40d3-962e-bff8eada090f,3a80467c-0f1f-49ca-b904-1938ea2177a9,GIF,culture,super love,16-04-2022,positive,75,,,,,,
304,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,b3a84639-5a4f-4c97-8ea8-2ac49882e27a,GIF,education,like,17-04-2022,positive,50,,,,,,
305,7dfe344f-172b-4d1d-a9a5-d63e7a097642,5a1ab9a3-1983-4021-9557-d3700a276746,GIF,culture,super love,18-04-2022,positive,75,,,,,,
306,581634a6-14c7-4c0a-8c7f-34238e58cf6a,78703a69-8edc-458f-b0fc-85d96501dcdc,GIF,veganism,intrigued,19-04-2022,positive,45,,,,,,
307,1e773c55-ec7e-47f2-916d-98d0b778a048,bfe23c39-f814-4282-b0f7-506cd8295b8a,photo,food,scared,20-04-2022,negative,15,,,,,,
308,c63235b6-aad7-42ff-96ba-978e47a6c5fc,54729154-eb5c-413a-8837-887365057910,GIF,tennis,peeking,21-04-2022,neutral,35,,,,,,
309,194f1ad7-43bf-4cdd-a01b-e6947df47403,e206e31b-5f85-4964-b6ea-d7ee5324def1,GIF,tennis,like,22-04-2022,positive,50,,,,,,
310,85e013ce-3474-4c9a-a4ea-7b726a29baae,57617bf3-b7d0-49cb-8d88-7d8346656397,GIF,animals,intrigued,23-04-2022,positive,45,,,,,,
311,212b7926-c743-45d9-85f2-63e0e8f85208,2941011b-f214-4430-8a14-e791ed0805bb,photo,dogs,interested,24-04-2022,positive,30,,,,,,
312,cb14a57b-9a8e-4694-9516-5a7d2ec41438,e2377b94-f06a-49ed-a266-377c4b07e980,GIF,soccer,like,25-04-2022,positive,50,,,,,,
313,f5d6cb3a-923b-45fb-857a-7250b679625e,7918d465-0953-4f20-9e28-539e74c82e2f,video,travel,disgust,26-04-2022,negative,0,,,,,,
314,9a5951a5-a36f-404e-a746-f6023c160fc0,48bed4d7-0329-472c-96d9-b23a103eb834,GIF,science,interested,27-04-2022,positive,30,,,,,,
315,26ea4466-0d88-482a-afab-e502beb4a316,79acce4b-b991-4a68-b762-d496686a4f32,video,Fitness,worried,28-04-2022,negative,12,,,,,,
316,9ee8836d-af4b-46ad-8869-4e0b1dedff7d,90e2caab-9daa-4bf0-8104-c25e6c70c59d,audio,tennis,worried,29-04-2022,negative,12,,,,,,
317,b81f446e-be9b-4fff-8faf-7732c6306c75,d1a89d23-7d17-4949-9e1a-637317141f3d,audio,cooking,indifferent,30-04-2022,neutral,20,,,,,,
318,d72ea14e-16fb-4e2d-acf1-59a29dfa21df,33c1cee6-ae56-4f8e-84fc-ee0a4b7bbf4c,audio,public speaking,cherish,01-05-2022,positive,70,,,,,,
319,a059c110-6fab-4a4f-9482-eaf2c269911e,d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,GIF,food,adore,02-05-2022,positive,72,,,,,,
320,b90bb1f2-9dbf-4802-a0e2-103dac50d272,72f7f84c-5bcc-4380-81cd-3378ce0a1b32,video,fitness,interested,03-05-2022,positive,30,,,,,,
321,e501d99e-9e52-4c26-b33a-edba700be4e7,89572273-761e-46f3-8b99-1689d98aac90,GIF,cooking,want,04-05-2022,positive,70,,,,,,
322,31f3802a-fe3d-441c-8732-102bd39f6db5,1f7e22c8-558a-4b6f-a04f-b219593f029e,audio,science,indifferent,05-05-2022,neutral,20,,,,,,
323,4b582733-141e-488f-8d02-3c4b149815a5,4c731e48-0377-4d7d-b4c8-b2174b774ed8,photo,fitness,indifferent,06-05-2022,neutral,20,,,,,,
324,4e659bd8-44b6-41a3-893c-c528474a29c9,e8849148-1482-4926-9f28-a537630b9ba2,video,education,disgust,07-05-2022,negative,0,,,,,,
325,8866b759-c55c-4fd3-9753-8a69265c481e,2129de92-ee91-425f-a854-07c553ee0b74,video,science,hate,08-05-2022,negative,5,,,,,,
326,915505a1-6d75-4894-8200-0f088c19431b,a710ab29-b72a-42c8-a79b-42e63d4a8bfd,video,cooking,worried,09-05-2022,negative,12,,,,,,
327,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,cbc99939-e6a6-4269-9819-bffce6f38751,GIF,cooking,interested,10-05-2022,positive,30,,,,,,
328,3ce1063a-2277-4285-97b0-9bd53a941cd7,163daa38-8b77-48c9-9af6-37a6c1447ac2,GIF,travel,scared,11-05-2022,negative,15,,,,,,
